2022-03-24 15:29:10 DEBUG logging:38 - Logging Provider: org.jboss.logging.Log4jLoggerProvider
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:88 - Located and parsed 1 persistence units; checking each
2022-03-24 15:29:10 DEBUG HibernatePersistenceProvider:96 - Checking persistence-unit [name=Server, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [Server]
2022-03-24 15:29:10 DEBUG ProviderChecker:85 - Persistence-unit [Server] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2022-03-24 15:29:10 DEBUG LogHelper:102 - PersistenceUnitInfo [
	name: Server
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/C:/Users/micha/OneDrive/Pulpit/Studia/Semestr%20IV/Programowanie_JAVA/Projekt/Projekt_Przemek_Grzesiek_Michal/Serwer/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Adresy
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Worker
		com.Kaczor.Kaluzinski.Kalarus.Database.Client
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Office
		com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.AdminLogin]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: com.mysql.cj.jdbc.Driver
		javax.persistence.jdbc.password: 
		javax.persistence.jdbc.url: jdbc:mysql://localhost:3306/baza
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: root]
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2022-03-24 15:29:10 DEBUG IntegratorServiceImpl:46 - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2022-03-24 15:29:10 INFO  Version:44 - HHH000412: Hibernate ORM core version 5.6.5.Final
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `datein` : value = 2022-05-28
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`datein`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `dateout` : value = 2022-05-23
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`dateout`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `idOffice` : value = 4
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`idOffice`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `maxguests` : value = 10
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`maxguests`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `name` : value = wycieczka do Rio
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`name`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `phonenumber` : value = 123456789
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`phonenumber`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `price` : value = 1500.0
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`price`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `standard` : value = 3
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`standard`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:352 - Done materializing entity [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG AbstractLoadPlanBasedEntityLoader:307 - Done entity load : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4
2022-05-22 20:24:19 DEBUG EntityCopyObserverFactoryInitiator:38 - Configured EntityCopyObserver strategy: disallow
2022-05-22 20:24:19 DEBUG Loader:38 - Static select for action ACTION_MERGE on entity com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip: select trip0_.idWycieczki as idwyciec1_7_0_, trip0_.DataPowrotu as datapowr2_7_0_, trip0_.DataWyjazdu as datawyja3_7_0_, trip0_.idBiura as idbiura4_7_0_, trip0_.MaxOsob as maxosob5_7_0_, trip0_.Nazwa as nazwa6_7_0_, trip0_.Telefon as telefon7_7_0_, trip0_.Cena as cena8_7_0_, trip0_.Standard as standard9_7_0_ from Wycieczki trip0_ where trip0_.idWycieczki=?
2022-05-22 20:24:19 DEBUG Loader:2425 - Loading entity: [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG SQL:144 - select trip0_.idWycieczki as idwyciec1_7_0_, trip0_.DataPowrotu as datapowr2_7_0_, trip0_.DataWyjazdu as datawyja3_7_0_, trip0_.idBiura as idbiura4_7_0_, trip0_.MaxOsob as maxosob5_7_0_, trip0_.Nazwa as nazwa6_7_0_, trip0_.Telefon as telefon7_7_0_, trip0_.Cena as cena8_7_0_, trip0_.Standard as standard9_7_0_ from Wycieczki trip0_ where trip0_.idWycieczki=?
2022-05-22 20:24:19 DEBUG Loader:384 - Result set row: 0
2022-05-22 20:24:19 DEBUG Loader:1595 - Result row: EntityKey[com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `datein` : value = 2022-05-28
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`datein`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `dateout` : value = 2022-05-23
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`dateout`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `idOffice` : value = 4
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`idOffice`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `maxguests` : value = 10
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`maxguests`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `name` : value = wycieczka do Rio
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`name`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `phonenumber` : value = 123456789
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`phonenumber`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `price` : value = 1500.0
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`price`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:184 - Processing attribute `standard` : value = 3
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:215 - Attribute (`standard`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:19 DEBUG TwoPhaseLoad:352 - Done materializing entity [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:19 DEBUG Loader:2457 - Done entity load
2022-05-22 20:24:19 DEBUG TransactionImpl:98 - committing
2022-05-22 20:24:19 DEBUG AbstractFlushingEventListener:140 - Processing flush-time cascades
2022-05-22 20:24:19 DEBUG AbstractFlushingEventListener:193 - Dirty checking collections
2022-05-22 20:24:19 DEBUG AbstractFlushingEventListener:114 - Flushed: 0 insertions, 1 updates, 0 deletions to 1 objects
2022-05-22 20:24:19 DEBUG AbstractFlushingEventListener:121 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2022-05-22 20:24:19 DEBUG EntityPrinter:110 - Listing entities:
2022-05-22 20:24:19 DEBUG EntityPrinter:117 - com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip{standard=3, idOffice=4, datein=2022-05-28, idTrip=4, price=1500.0, dateout=2022-05-23, name=wycieczka do Rio, phonenumber=123456789, maxguests=3}
2022-05-22 20:24:19 DEBUG SQL:144 - update Wycieczki set DataPowrotu=?, DataWyjazdu=?, idBiura=?, MaxOsob=?, Nazwa=?, Telefon=?, Cena=?, Standard=? where idWycieczki=?
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG JdbcCoordinatorImpl:170 - HHH000420: Closing un-released batch
2022-05-22 20:24:20 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2022-05-22 20:24:20 DEBUG TransactionImpl:81 - begin
2022-05-22 20:24:20 DEBUG SQL:144 - select next_val as id_val from Umowyseq for update
2022-05-22 20:24:20 DEBUG SQL:144 - update Umowyseq set next_val= ? where next_val=?
2022-05-22 20:24:20 DEBUG AbstractSaveEventListener:128 - Generated identifier: 4, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2022-05-22 20:24:20 DEBUG TransactionImpl:98 - committing
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:140 - Processing flush-time cascades
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:193 - Dirty checking collections
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:114 - Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:121 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2022-05-22 20:24:20 DEBUG EntityPrinter:110 - Listing entities:
2022-05-22 20:24:20 DEBUG EntityPrinter:117 - com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement{idAggrement=4, aggrement_date=2022-05-22, idClient=4, idTrip=4, guestcount=7}
2022-05-22 20:24:20 DEBUG SQL:144 - insert into Umowy (DataUmowy, LiczbaOsob, idKlienci, idWycieczki, idUmowy) values (?, ?, ?, ?, ?)
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG JdbcCoordinatorImpl:170 - HHH000420: Closing un-released batch
2022-05-22 20:24:20 DEBUG TransactionImpl:53 - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2022-05-22 20:24:20 DEBUG TransactionImpl:81 - begin
2022-05-22 20:24:20 DEBUG SQL:144 - select next_val as id_val from Platnosciseq for update
2022-05-22 20:24:20 DEBUG SQL:144 - update Platnosciseq set next_val= ? where next_val=?
2022-05-22 20:24:20 DEBUG AbstractSaveEventListener:128 - Generated identifier: 4, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
2022-05-22 20:24:20 DEBUG TransactionImpl:98 - committing
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:140 - Processing flush-time cascades
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:193 - Dirty checking collections
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:114 - Flushed: 1 insertions, 0 updates, 0 deletions to 1 objects
2022-05-22 20:24:20 DEBUG AbstractFlushingEventListener:121 - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
2022-05-22 20:24:20 DEBUG EntityPrinter:110 - Listing entities:
2022-05-22 20:24:20 DEBUG EntityPrinter:117 - com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment{idPayment=4, total_cost=2000.0, idaggrement=4, state=Zap³acono, type=Karta p³atnicza}
2022-05-22 20:24:20 DEBUG SQL:144 - insert into Platnosci (idUmowy, StanPlatnosci, CalkowityKoszt, TypPlatnosci, idPlatnosci) values (?, ?, ?, ?, ?)
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:20 DEBUG JdbcCoordinatorImpl:170 - HHH000420: Closing un-released batch
2022-05-22 20:24:24 DEBUG SQL:144 - select aggrement0_.idUmowy as idumowy1_6_, aggrement0_.DataUmowy as dataumow2_6_, aggrement0_.LiczbaOsob as liczbaos3_6_, aggrement0_.idKlienci as idklienc4_6_, aggrement0_.idWycieczki as idwyciec5_6_ from Umowy aggrement0_ where aggrement0_.DataUmowy>=? and aggrement0_.DataUmowy<=?
2022-05-22 20:24:24 DEBUG Loader:384 - Result set row: 0
2022-05-22 20:24:24 DEBUG Loader:1595 - Result row: EntityKey[com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement#4]
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement#4]
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `aggrement_date` : value = 2022-05-22
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`aggrement_date`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `guestcount` : value = 7
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`guestcount`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `idClient` : value = 4
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`idClient`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `idTrip` : value = 4
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`idTrip`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:352 - Done materializing entity [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Aggrement#4]
2022-05-22 20:24:24 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:24 DEBUG QueryTranslatorImpl:292 - parse() - HQL: SELECT C FROM com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment C WHERE C.idaggrement = :ID
2022-05-22 20:24:24 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2022-05-22 20:24:24 DEBUG QueryTranslatorImpl:313 - --- HQL AST ---
 \-[QUERY] Node: 'query'
    +-[SELECT_FROM] Node: 'SELECT_FROM'
    |  +-[FROM] Node: 'FROM'
    |  |  \-[RANGE] Node: 'RANGE'
    |  |     +-[DOT] Node: '.'
    |  |     |  +-[DOT] Node: '.'
    |  |     |  |  +-[DOT] Node: '.'
    |  |     |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  |  +-[DOT] Node: '.'
    |  |     |  |  |  |  |  |  +-[IDENT] Node: 'com'
    |  |     |  |  |  |  |  |  \-[IDENT] Node: 'Kaczor'
    |  |     |  |  |  |  |  \-[IDENT] Node: 'Kaluzinski'
    |  |     |  |  |  |  \-[IDENT] Node: 'Kalarus'
    |  |     |  |  |  \-[IDENT] Node: 'Serwer'
    |  |     |  |  \-[IDENT] Node: 'Database'
    |  |     |  \-[IDENT] Node: 'Payment'
    |  |     \-[ALIAS] Node: 'C'
    |  \-[SELECT] Node: 'SELECT'
    |     \-[IDENT] Node: 'C'
    \-[WHERE] Node: 'WHERE'
       \-[EQ] Node: '='
          +-[DOT] Node: '.'
          |  +-[IDENT] Node: 'C'
          |  \-[IDENT] Node: 'idaggrement'
          \-[COLON] Node: ':'
             \-[IDENT] Node: 'ID'

2022-05-22 20:24:24 DEBUG HqlSqlBaseWalker:129 - select << begin [level=1, statement=select]
2022-05-22 20:24:24 DEBUG FromElement:153 - FromClause{level=1} : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment (C) -> payment0_
2022-05-22 20:24:24 DEBUG FromReferenceNode:60 - Resolved : C -> payment0_.idPlatnosci
2022-05-22 20:24:24 DEBUG FromReferenceNode:60 - Resolved : C -> payment0_.idPlatnosci
2022-05-22 20:24:24 DEBUG DotNode:696 - getDataType() : idaggrement -> org.hibernate.type.IntegerType@26a22e5c
2022-05-22 20:24:24 DEBUG FromReferenceNode:60 - Resolved : C.idaggrement -> payment0_.idUmowy
2022-05-22 20:24:24 DEBUG HqlSqlBaseWalker:133 - select : finishing up [level=1, statement=select]
2022-05-22 20:24:24 DEBUG HqlSqlWalker:762 - processQuery() :  ( SELECT ( {select clause} payment0_.idPlatnosci ) ( FromClause{level=1} Platnosci payment0_ ) ( WHERE ( = ( payment0_.idUmowy payment0_.idPlatnosci idaggrement ) ? ) ) )
2022-05-22 20:24:24 DEBUG JoinProcessor:129 - Tables referenced from query nodes:
 \-QueryNode
    +-SelectClause
    | referencedTables(entity Payment): [Platnosci]
    |  +-IdentNode
    |  | persister: SingleTableEntityPersister(com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
    |  | originalText: C
    |  \-SqlFragment
    +-FromClause
    |  \-FromElement
    \-SqlNode
       \-BinaryLogicOperatorNode
          +-DotNode
          | persister: SingleTableEntityPersister(com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
          | path: C.idaggrement
          |  +-IdentNode
          |  | persister: SingleTableEntityPersister(com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment)
          |  | originalText: C
          |  \-IdentNode
          |    persister: null
          |    originalText: idaggrement
          \-ParameterNode

2022-05-22 20:24:24 DEBUG JoinProcessor:304 - Using FROM fragment [Platnosci payment0_]
2022-05-22 20:24:24 DEBUG HqlSqlBaseWalker:137 - select >> end [level=1, statement=select]
2022-05-22 20:24:24 DEBUG QueryTranslatorImpl:279 - --- SQL AST ---
 \-[SELECT] QueryNode: 'SELECT'  querySpaces (Platnosci)
    +-[SELECT_CLAUSE] SelectClause: '{select clause}'
    |  +-[ALIAS_REF] IdentNode: 'payment0_.idPlatnosci as idplatno1_4_' {alias=C, className=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment, tableAlias=payment0_}
    |  \-[SQL_TOKEN] SqlFragment: 'payment0_.idUmowy as idumowy2_4_, payment0_.StanPlatnosci as stanplat3_4_, payment0_.CalkowityKoszt as calkowit4_4_, payment0_.TypPlatnosci as typplatn5_4_'
    +-[FROM] FromClause: 'FROM' FromClause{level=1, fromElementCounter=1, fromElements=1, fromElementByClassAlias=[C], fromElementByTableAlias=[payment0_], fromElementsByPath=[], collectionJoinFromElementsByPath=[], impliedElements=[]}
    |  \-[FROM_FRAGMENT] FromElement: 'Platnosci payment0_' FromElement{explicit,not a collection join,not a fetch join,fetch non-lazy properties,classAlias=C,role=null,tableName=Platnosci,tableAlias=payment0_,origin=null,columns={,className=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment}}
    \-[WHERE] SqlNode: 'WHERE'
       \-[EQ] BinaryLogicOperatorNode: '='
          +-[DOT] DotNode: 'payment0_.idUmowy' {propertyName=idaggrement,dereferenceType=PRIMITIVE,getPropertyPath=idaggrement,path=C.idaggrement,tableAlias=payment0_,className=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment,classAlias=C}
          |  +-[ALIAS_REF] IdentNode: 'payment0_.idPlatnosci' {alias=C, className=com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment, tableAlias=payment0_}
          |  \-[IDENT] IdentNode: 'idaggrement' {originalText=idaggrement}
          \-[NAMED_PARAM] ParameterNode: '?' {name=ID, expectedType=org.hibernate.type.IntegerType@26a22e5c}

2022-05-22 20:24:24 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2022-05-22 20:24:24 DEBUG QueryTranslatorImpl:258 - HQL: SELECT C FROM com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment C WHERE C.idaggrement = :ID
2022-05-22 20:24:24 DEBUG QueryTranslatorImpl:259 - SQL: select payment0_.idPlatnosci as idplatno1_4_, payment0_.idUmowy as idumowy2_4_, payment0_.StanPlatnosci as stanplat3_4_, payment0_.CalkowityKoszt as calkowit4_4_, payment0_.TypPlatnosci as typplatn5_4_ from Platnosci payment0_ where payment0_.idUmowy=?
2022-05-22 20:24:24 DEBUG ErrorTracker:97 - throwQueryException() : no errors
2022-05-22 20:24:24 DEBUG SQL:144 - select payment0_.idPlatnosci as idplatno1_4_, payment0_.idUmowy as idumowy2_4_, payment0_.StanPlatnosci as stanplat3_4_, payment0_.CalkowityKoszt as calkowit4_4_, payment0_.TypPlatnosci as typplatn5_4_ from Platnosci payment0_ where payment0_.idUmowy=?
2022-05-22 20:24:24 DEBUG Loader:384 - Result set row: 0
2022-05-22 20:24:24 DEBUG Loader:1595 - Result row: EntityKey[com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment#4]
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment#4]
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `idaggrement` : value = 4
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`idaggrement`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `state` : value = Zap³acono
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`state`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `total_cost` : value = 2000.0
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`total_cost`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `type` : value = Karta p³atnicza
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`type`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:352 - Done materializing entity [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Payment#4]
2022-05-22 20:24:24 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:24 DEBUG SQL:144 - select trip0_.idWycieczki as idwyciec1_7_0_, trip0_.DataPowrotu as datapowr2_7_0_, trip0_.DataWyjazdu as datawyja3_7_0_, trip0_.idBiura as idbiura4_7_0_, trip0_.MaxOsob as maxosob5_7_0_, trip0_.Nazwa as nazwa6_7_0_, trip0_.Telefon as telefon7_7_0_, trip0_.Cena as cena8_7_0_, trip0_.Standard as standard9_7_0_ from Wycieczki trip0_ where trip0_.idWycieczki=?
2022-05-22 20:24:24 DEBUG EntityReferenceInitializerImpl:131 - On call to EntityIdentifierReaderImpl#resolve, EntityKey was already known; should only happen on root returns with an optional identifier specified
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `datein` : value = 2022-05-28
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`datein`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `dateout` : value = 2022-05-23
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`dateout`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `idOffice` : value = 4
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`idOffice`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `maxguests` : value = 3
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`maxguests`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `name` : value = wycieczka do Rio
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`name`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `phonenumber` : value = 123456789
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`phonenumber`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `price` : value = 1500.0
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`price`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:184 - Processing attribute `standard` : value = 3
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:215 - Attribute (`standard`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:24 DEBUG TwoPhaseLoad:352 - Done materializing entity [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:24 DEBUG AbstractLoadPlanBasedEntityLoader:307 - Done entity load : com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4
2022-05-22 20:24:24 DEBUG LogicalConnectionManagedImpl:174 - Initiating JDBC connection release from afterTransaction
2022-05-22 20:24:50 DEBUG SQL:144 - select trip0_.idWycieczki as idwyciec1_7_, trip0_.DataPowrotu as datapowr2_7_, trip0_.DataWyjazdu as datawyja3_7_, trip0_.idBiura as idbiura4_7_, trip0_.MaxOsob as maxosob5_7_, trip0_.Nazwa as nazwa6_7_, trip0_.Telefon as telefon7_7_, trip0_.Cena as cena8_7_, trip0_.Standard as standard9_7_ from Wycieczki trip0_ where trip0_.idBiura=? and trip0_.DataWyjazdu>=? and trip0_.DataPowrotu<=?
2022-05-22 20:24:50 DEBUG Loader:384 - Result set row: 0
2022-05-22 20:24:50 DEBUG Loader:1595 - Result row: EntityKey[com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:50 DEBUG TwoPhaseLoad:171 - Resolving attributes for [com.Kaczor.Kaluzinski.Kalarus.Serwer.Database.Trip#4]
2022-05-22 20:24:50 DEBUG TwoPhaseLoad:184 - Processing attribute `datein` : value = 2022-05-28
2022-05-22 20:24:50 DEBUG TwoPhaseLoad:215 - Attribute (`datein`)  - enhanced for lazy-loading? - false
2022-05-22 20:24:50 DEBUG TwoPhaseLoad:184 - Processing attribute `dateout` : value = 2022-05-23
2022-05-22 20:24:50 DEBUG TwoPhaseLoad:215 - Attribute (`dateout`)  - enhanced for lazy-loading? - false
